blikvanger.enabled,object_type_specifications.appartment.type,publish_date,location.lat,location.lon,floor_area,plot_area,exterior_space.type,exterior_space.garden_orientation,number_of_rooms,number_of_bedrooms,address.municipality,address.neighbourhood,address.wijk,address.street_name,price.selling_price,price.selling_price_condition,construction_type,construction_period,surrounding,garage.type,energy_label,amenities,accessibility,object_type_specifications.house.type,object_type_specifications.house.orientation,exterior_space.garden_size,garage.total_capacity,blikvanger.text,project.url,offering_type,object_type,address.province
False,flat_with_porch,2024-04-19T00:00:03.3570000,51.98748016357422,4.481784820556641,[76],[0],[],[],3.0,2.0,Lansingerland,Wilderszijde,Wijk 14 Wilderszijde,Appartement - Type D,[410000],vrij_op_naam,newly_built,after_2020,"['overlooking_park', 'in_residential_district', 'unobstructed_view']",[],A++++,['renewable_energy'],"['lift', 'single_storey']",,,,,,/detail/koop/bergschenhoek/appartement-appartement-type-d-0-ong/43559862/,['buy'],apartment,Zuid-Holland
False,flat_with_porch,2024-04-19T00:00:03.3570000,51.98748016357422,4.481784820556641,[66],[0],[],[],3.0,2.0,Lansingerland,Wilderszijde,Wijk 14 Wilderszijde,Appartement - Type B,[365000],vrij_op_naam,newly_built,after_2020,"['overlooking_park', 'in_residential_district', 'unobstructed_view']",[],A++++,['renewable_energy'],"['lift', 'single_storey']",,,,,,/detail/koop/bergschenhoek/appartement-appartement-type-b-0-ong/43559860/,['buy'],apartment,Zuid-Holland
False,flat_with_porch,2024-04-18T18:30:03.1630000,51.98748016357422,4.481784820556641,[67],[0],[],[],3.0,2.0,Lansingerland,Wilderszijde,Wijk 14 Wilderszijde,Appartement - Type C,[362500],vrij_op_naam,newly_built,after_2020,"['overlooking_park', 'in_residential_district', 'unobstructed_view']",[],A++++,['renewable_energy'],['single_storey'],,,,,,/detail/koop/bergschenhoek/appartement-appartement-type-c-0-ong/43559869/,['buy'],apartment,Zuid-Holland
False,flat_with_porch,2024-04-18T18:30:03.1630000,51.98748016357422,4.481784820556641,[67],[0],[],[],3.0,2.0,Lansingerland,Wilderszijde,Wijk 14 Wilderszijde,Appartement - Type C,[357500],vrij_op_naam,newly_built,after_2020,"['overlooking_park', 'in_residential_district', 'unobstructed_view']",[],A++++,['renewable_energy'],"['lift', 'single_storey']",,,,,,/detail/koop/bergschenhoek/appartement-appartement-type-c-0-ong/43559759/,['buy'],apartment,Zuid-Holland
False,flat_with_porch,2024-04-19T00:00:03.3570000,51.98748016357422,4.481784820556641,[76],[0],[],[],3.0,2.0,Lansingerland,Wilderszijde,Wijk 14 Wilderszijde,Appartement - Type D,[415000],vrij_op_naam,newly_built,after_2020,"['overlooking_park', 'in_residential_district', 'unobstructed_view']",[],A++++,['renewable_energy'],"['lift', 'single_storey']",,,,,,/detail/koop/bergschenhoek/appartement-appartement-type-d-0-ong/43559753/,['buy'],apartment,Zuid-Holland
False,flat_with_porch,2024-04-19T00:00:03.3570000,51.98748016357422,4.481784820556641,[76],[0],[],[],3.0,2.0,Lansingerland,Wilderszijde,Wijk 14 Wilderszijde,Appartement - Type D,[415000],vrij_op_naam,newly_built,after_2020,"['overlooking_park', 'in_residential_district', 'unobstructed_view']",[],A++++,['renewable_energy'],"['lift', 'single_storey']",,,,,,/detail/koop/bergschenhoek/appartement-appartement-type-d-0-ong/43559740/,['buy'],apartment,Zuid-Holland
False,flat_with_porch,2024-04-19T00:00:03.3570000,51.98748016357422,4.481784820556641,[76],[0],[],[],3.0,2.0,Lansingerland,Wilderszijde,Wijk 14 Wilderszijde,Appartement - Type D,[405000],vrij_op_naam,newly_built,after_2020,"['overlooking_park', 'in_residential_district', 'unobstructed_view']",[],A++++,['renewable_energy'],"['lift', 'single_storey']",,,,,,/detail/koop/bergschenhoek/appartement-appartement-type-d-0-ong/43559745/,['buy'],apartment,Zuid-Holland
False,flat_with_porch,2024-02-27T18:30:04.1500000,52.00607681274414,4.671335220336914,[76],[0],['balcony'],[],3.0,2.0,Gouda,Tuinenbuurt,Westergouwe,Parkwonen Toren Westbroek,[392500],vrij_op_naam,newly_built,after_2020,"['overlooking_park', 'in_residential_district', 'unobstructed_view']","['parking_space', 'all_garages']",unknown,['renewable_energy'],"['lift', 'single_storey']",,,,,,/detail/koop/gouda/appartement-parkwonen-toren-westbroek-0-ong/43491677/,['buy'],apartment,Zuid-Holland
False,flat_with_porch,2024-02-27T18:30:04.1500000,52.00616836547852,4.671480178833008,[76],[0],['balcony'],[],3.0,2.0,Gouda,Tuinenbuurt,Westergouwe,Parkwonen Toren Westbroek,[390000],vrij_op_naam,newly_built,after_2020,"['overlooking_park', 'in_residential_district', 'unobstructed_view']","['parking_space', 'all_garages']",unknown,['renewable_energy'],"['lift', 'single_storey']",,,,,,/detail/koop/gouda/appartement-parkwonen-toren-westbroek-0-ong/43491675/,['buy'],apartment,Zuid-Holland
False,flat_with_porch,2024-02-27T18:30:04.1500000,52.0061149597168,4.671378135681152,[83],[0],['balcony'],[],3.0,2.0,Gouda,Tuinenbuurt,Westergouwe,Parkwonen Toren Westbroek,[425000],vrij_op_naam,newly_built,after_2020,"['overlooking_park', 'in_residential_district', 'unobstructed_view']","['parking_space', 'all_garages']",unknown,['renewable_energy'],"['lift', 'single_storey']",,,,,,/detail/koop/gouda/appartement-parkwonen-toren-westbroek-0-ong/43491673/,['buy'],apartment,Zuid-Holland
False,flat_with_porch,2024-02-27T18:30:04.1500000,52.00615692138672,4.671313762664795,[76],[0],['balcony'],[],3.0,2.0,Gouda,Tuinenbuurt,Westergouwe,Parkwonen Toren Westbroek,[368000],vrij_op_naam,newly_built,after_2020,"['overlooking_park', 'in_residential_district', 'unobstructed_view']","['parking_space', 'all_garages']",unknown,['renewable_energy'],"['lift', 'single_storey']",,,,,,/detail/koop/gouda/appartement-parkwonen-toren-westbroek-0-ong/43491662/,['buy'],apartment,Zuid-Holland
False,,2024-09-17T17:45:02.9270000,51.91667556762695,4.996530055999756,[153],[178],['garden'],[],3.0,1.0,Vijfheerenlanden,De Weide,Meerkerk,Schuurwoningen,[535000],vrij_op_naam,newly_built,after_2020,['in_residential_district'],[],A+++,['renewable_energy'],[],single_family,terraced,,,,/detail/koop/meerkerk/huis-schuurwoningen-0-ong/43638310/,['buy'],house,Utrecht
False,,2024-09-17T17:45:02.9270000,51.91667556762695,4.996530055999756,[163],[291],['garden'],[],3.0,1.0,Vijfheerenlanden,De Weide,Meerkerk,Schuurwoningen,[590000],vrij_op_naam,newly_built,after_2020,['in_residential_district'],[],A+++,['renewable_energy'],[],single_family,corner,,,,/detail/koop/meerkerk/huis-schuurwoningen-0-ong/43638319/,['buy'],house,Utrecht
False,,2024-09-17T17:45:02.9270000,51.91667556762695,4.996530055999756,[153],[178],['garden'],[],3.0,1.0,Vijfheerenlanden,De Weide,Meerkerk,Schuurwoningen,[535000],vrij_op_naam,newly_built,after_2020,['in_residential_district'],[],A+++,['renewable_energy'],[],single_family,terraced,,,,/detail/koop/meerkerk/huis-schuurwoningen-0-ong/43638304/,['buy'],house,Utrecht
False,,2024-09-17T17:15:02.5530000,51.91667556762695,4.996530055999756,[194],[500],['garden'],[],5.0,3.0,Vijfheerenlanden,De Weide,Meerkerk,Vrijstaand,[880000],vrij_op_naam,newly_built,after_2020,"['in_residential_district', 'rural']",[],A+++,"['bathtub', 'renewable_energy']",[],single_family,detached,,,,/detail/koop/meerkerk/huis-vrijstaand-0-ong/43638203/,['buy'],house,Utrecht
False,house_with_porch,2023-10-20T00:00:01.5800000,52.027626037597656,5.089836597442627,[65],[0],['balcony'],[],3.0,2.0,Nieuwegein,Merwestein,Merwestein,Meerwal,[350500],vrij_op_naam,resale,after_2020,"['in_center', 'unobstructed_view']",[],A+++,[],"['lift', 'single_storey']",,,,,,,['buy'],apartment,Utrecht
False,,2023-09-01T00:00:03.1930000,51.80663299560547,4.57471227645874,[144],[160],['garden'],[],4.0,3.0,Hoeksche Waard,Puttershoek Woonkern,Puttershoek,Amaliahof,[464950],vrij_op_naam,resale,after_2020,[],[],unknown,['renewable_energy'],[],single_family,corner,,,,,['buy'],house,Zuid-Holland
False,,2024-09-12T16:53:23.9800000,52.02250671386719,4.866498947143555,[140],[119],['garden'],[],7.0,5.0,Oudewater,Kern Oudewater,Oudewater,De Scheg,[670000],vrij_op_naam,newly_built,after_2020,['by_water'],[],unknown,"['bathtub', 'renewable_energy']",[],town_house,terraced,,,,/detail/koop/oudewater/huis-de-scheg-0-ong/43623740/,['buy'],house,Utrecht
False,,2024-09-12T16:52:25.4100000,52.02250671386719,4.866498947143555,[143],[126],['garden'],[],7.0,5.0,Oudewater,Kern Oudewater,Oudewater,De Scheg,[665000],vrij_op_naam,newly_built,after_2020,['by_water'],[],unknown,"['bathtub', 'renewable_energy']",[],town_house,terraced,,,,/detail/koop/oudewater/huis-de-scheg-0-ong/43623731/,['buy'],house,Utrecht
False,,2024-09-12T16:55:38.2370000,52.02250671386719,4.866498947143555,[154],[152],['garden'],[],7.0,5.0,Oudewater,Kern Oudewater,Oudewater,De Scheg,[760000],vrij_op_naam,newly_built,after_2020,['by_water'],[],unknown,"['bathtub', 'renewable_energy']",[],town_house,corner,,,,/detail/koop/oudewater/huis-de-scheg-0-ong/43623711/,['buy'],house,Utrecht
False,,2024-08-02T18:22:43.0270000,51.82568740844727,4.8270440101623535,[62],[87],['garden'],[],3.0,1.0,Hardinxveld-Giessendam,Giessendam-West,Giessendam,Buitendams,[250000],kosten_koper,resale,before_1906,"['on_quiet_road', 'in_center', 'in_residential_district']",[],C,[],[],single_family,terraced,,,,,['buy'],house,Zuid-Holland
False,,2024-06-27T20:00:02.8270000,52.043155670166016,4.657626628875732,[164],[0],['garden'],[],5.0,4.0,Waddinxveen,Centrum,Wijk 04,Parkvilla - Ter Linde,[759000],vrij_op_naam,newly_built,after_2020,['in_center'],"['detached', 'all_garages']",unknown,['renewable_energy'],[],villa,double,,1.0,,/detail/koop/waddinxveen/huis-parkvilla-ter-linde-0-ong/43655297/,['buy'],house,Zuid-Holland
False,,2024-06-04T00:00:01.9900000,51.881309509277344,4.463423728942871,[134],[0],['garden'],['west'],5.0,3.0,Rotterdam,Wielewaal,Charlois,De Wielewaal fase 6,[589000],vrij_op_naam,newly_built,after_2020,"['on_quiet_road', 'in_residential_district']",[],unknown,['renewable_energy'],[],single_family,terraced,54.0,,,/detail/koop/rotterdam/huis-de-wielewaal-fase-6-0-ong/43512340/,['buy'],house,Zuid-Holland
False,,2024-06-04T00:00:01.9900000,51.881309509277344,4.463423728942871,[111],[0],['garden'],['west'],4.0,2.0,Rotterdam,Wielewaal,Charlois,De Wielewaal fase 6,[465000],vrij_op_naam,newly_built,after_2020,"['on_quiet_road', 'in_residential_district']",[],unknown,[],[],single_family,terraced,46.0,,,/detail/koop/rotterdam/huis-de-wielewaal-fase-6-0-ong/43512348/,['buy'],house,Zuid-Holland
False,,2024-01-31T15:15:04.9430000,52.043155670166016,4.657626628875732,[164],[0],['garden'],[],5.0,4.0,Waddinxveen,Centrum,Wijk 04,Parkvilla - Ter Linde,[789000],vrij_op_naam,newly_built,after_2020,['in_center'],"['detached', 'all_garages']",unknown,['renewable_energy'],[],villa,double,,1.0,,/detail/koop/waddinxveen/huis-parkvilla-ter-linde-0-ong/43475893/,['buy'],house,Zuid-Holland
False,ground_floor,2024-09-07T00:00:09.5670000,51.98268508911133,4.479577541351318,[60],[0],['garden'],"['south', 'east']",2.0,1.0,Lansingerland,Wilderszijde,Wijk 14 Wilderszijde,Elinor Ostromstraat,[329000],vrij_op_naam,resale,after_2020,"['on_quiet_road', 'by_water', 'sheltered_position', 'in_residential_district', 'unobstructed_view']",[],unknown,['renewable_energy'],"['lift', 'ground_floor', 'single_storey']",,,9.0,,,,['buy'],apartment,Zuid-Holland
False,flat_with_porch,2024-09-18T02:45:02.3700000,51.810916900634766,4.687122344970703,[49],[0],[],[],2.0,1.0,Dordrecht,Vogelplein-Aalscholverstraat en omgeving,Wijk 05 Het Reeland,Noordendijk,[179000],kosten_koper,resale,from_1945_to_1959,[],[],C,[],['single_storey'],,,,,,,['buy'],apartment,Zuid-Holland
False,maisonnette,2024-09-17T05:45:02.2500000,51.89820098876953,4.569754600524902,[94],[0],[],[],4.0,3.0,Rotterdam,Beverwaard,IJsselmonde,Alerdincksingel,[255000],kosten_koper,resale,from_1981_to_1990,[],[],A,['central_heating_boiler'],[],,,,,,,['buy'],apartment,Zuid-Holland
False,,2024-09-16T21:30:02.3700000,51.95390319824219,4.524490833282471,[95],[3530],['garden'],[],4.0,3.0,Rotterdam,Terbregge,Hillegersberg-Schiebroek,Ommoordseweg,[250000],kosten_koper,resale,from_1931_to_1944,['in_residential_district'],[],G,['central_heating_boiler'],[],town_house,detached,,,,,['buy'],house,Zuid-Holland
False,upper_floor,2024-09-06T18:30:02.4630000,51.82878112792969,4.974270343780518,[84],[0],[],[],4.0,2.0,Gorinchem,Benedenstad,Wijk 01 Gorinchem binnenstad,Zusterstraat,[325000],kosten_koper,resale,before_1906,[],[],unknown,['central_heating_boiler'],[],,,,,,,['buy'],apartment,Zuid-Holland
False,upper_floor,2024-08-30T15:51:29.9100000,51.88554763793945,5.191300868988037,[78],[0],['balcony'],[],3.0,2.0,West Betuwe,Beesd West,Beesd,1e verdieping woning A,[449000],vrij_op_naam,newly_built,after_2020,['in_center'],[],unknown,['renewable_energy'],"['lift', 'single_storey']",,,,,,/detail/koop/beesd/appartement-1e-verdieping-woning-a-0-ong/43615326/,['buy'],apartment,Gelderland
False,maisonnette,2024-08-08T16:17:27.8230000,52.04722595214844,4.277833461761475,[84],[0],[],[],4.0,3.0,Den Haag,Morgenstond-West,Wijk 34 Morgenstond,Leyweg,[255000],kosten_koper,resale,from_1960_to_1970,"['overlooking_park', 'on_quiet_road', 'sheltered_position', 'in_residential_district', 'unobstructed_view']","['parking_space', 'all_garages']",C,[],[],,,,,,,['buy'],apartment,Zuid-Holland
False,duplex,2024-04-10T12:45:03.7330000,51.91619491577149,4.5799078941345215,[129],[0],[],[],5.0,4.0,Krimpen aan den IJssel,Oud Krimpen,Wijk 00 Krimpen aan den IJssel,Het Dijkhuis,[525000],vrij_op_naam,newly_built,after_2020,"['on_navigable_waterway', 'by_water', 'unobstructed_view']","['parking_space', 'all_garages']",unknown,['renewable_energy'],['lift'],,,,,,/detail/koop/krimpen-aan-den-ijssel/appartement-het-dijkhuis-0-ong/43448854/,['buy'],apartment,Zuid-Holland
False,upper_floor,2023-09-28T18:45:02.4730000,51.88603210449219,5.192553520202637,[147],[0],['balcony'],[],3.0,2.0,West Betuwe,Beesd West,Beesd,2e verdieping,[625000],vrij_op_naam,newly_built,after_2020,[],[],unknown,['renewable_energy'],"['lift', 'single_storey']",,,,,,/detail/koop/beesd/appartement-2e-verdieping-0-ong/42357535/,['buy'],apartment,Gelderland
False,ground_floor,2023-09-28T18:45:02.4730000,51.88602066040039,5.1925482749938965,[80],[0],['balcony'],[],3.0,2.0,West Betuwe,Beesd West,Beesd,Seniorenappartement,[409000],vrij_op_naam,newly_built,after_2020,['in_center'],[],unknown,['renewable_energy'],"['ground_floor', 'single_storey']",,,,,,/detail/koop/beesd/appartement-seniorenappartement-0-ong/42357522/,['buy'],apartment,Gelderland
False,ground_floor,2023-09-28T18:45:02.4730000,51.886016845703125,5.192532062530518,[80],[0],['balcony'],[],3.0,2.0,West Betuwe,Beesd West,Beesd,Seniorenappartement,[409000],vrij_op_naam,newly_built,after_2020,['in_center'],[],unknown,['renewable_energy'],"['ground_floor', 'single_storey']",,,,,,/detail/koop/beesd/appartement-seniorenappartement-0-ong/42357520/,['buy'],apartment,Gelderland
False,,2024-10-04T18:00:02.6300000,51.92753219604492,4.80845832824707,[37],[63],['garden'],['west'],2.0,1.0,Krimpenerwaard,Ammerstol,Wijk 06 Ammerstol,Willem van Lutterveldstraat,[249500],vrij_op_naam,newly_built,after_2020,"['on_quiet_road', 'in_center', 'in_residential_district']",[],unknown,['renewable_energy'],"['ground_floor', 'single_storey']",single_family,detached,6.0,,,,['buy'],house,Zuid-Holland
False,,2024-10-03T01:15:02.5000000,51.927513122558594,4.808274269104004,[37],[66],[],[],2.0,1.0,Krimpenerwaard,Ammerstol,Wijk 06 Ammerstol,Willem van Lutterveldstraat,[249500],vrij_op_naam,newly_built,after_2020,"['on_quiet_road', 'in_center', 'in_residential_district']",[],unknown,['renewable_energy'],"['ground_floor', 'single_storey']",single_family,detached,,,,,['buy'],house,Zuid-Holland
False,,2024-09-12T15:28:41.1700000,51.92752456665039,4.8083600997924805,[37],[51],[],[],2.0,1.0,Krimpenerwaard,Ammerstol,Wijk 06 Ammerstol,Willem van Lutterveldstraat,[249500],vrij_op_naam,newly_built,after_2020,"['on_quiet_road', 'in_center', 'in_residential_district']",[],unknown,['renewable_energy'],"['ground_floor', 'single_storey']",single_family,detached,,,,,['buy'],house,Zuid-Holland
False,,2024-01-19T15:49:41.0300000,51.80656814575195,4.574131011962891,[136],[120],['garden'],[],4.0,3.0,Hoeksche Waard,Puttershoek Woonkern,Puttershoek,Amaliahof,[419950],vrij_op_naam,resale,after_2020,[],[],unknown,['renewable_energy'],[],single_family,terraced,,,,,['buy'],house,Zuid-Holland
False,,2024-01-19T15:49:21.7200000,51.80647277832031,4.574543476104736,[136],[123],['garden'],[],4.0,3.0,Hoeksche Waard,Puttershoek Woonkern,Puttershoek,Amaliahof,[429950],vrij_op_naam,resale,after_2020,[],[],unknown,['renewable_energy'],[],single_family,terraced,,,,,['buy'],house,Zuid-Holland
False,,2024-06-04T00:00:01.9900000,52.04718399047852,4.589027404785156,[205],[0],['garden'],['east'],1.0,0.0,Zuidplas,Verspreide bebouwing Moerkapelle,Moerkapelle wijk 01,Tweekappers XL,[850000],vrij_op_naam,newly_built,after_2020,"['overlooking_park', 'in_residential_district']",[],unknown,['renewable_energy'],"['ground_floor', 'single_storey']",single_family,double,155.0,,,/detail/koop/moerkapelle/huis-tweekappers-xl-0-ong/43512006/,['buy'],house,Zuid-Holland
False,,2024-06-04T00:00:01.9900000,52.04718399047852,4.589027404785156,[205],[0],['garden'],['east'],1.0,0.0,Zuidplas,Verspreide bebouwing Moerkapelle,Moerkapelle wijk 01,Tweekappers XL,[850000],vrij_op_naam,newly_built,after_2020,"['overlooking_park', 'in_residential_district']",[],unknown,['renewable_energy'],"['ground_floor', 'single_storey']",single_family,double,155.0,,,/detail/koop/moerkapelle/huis-tweekappers-xl-0-ong/43512005/,['buy'],house,Zuid-Holland
False,,2024-06-04T00:00:01.9900000,52.04718399047852,4.589027404785156,[201],[0],['garden'],['east'],1.0,0.0,Zuidplas,Verspreide bebouwing Moerkapelle,Moerkapelle wijk 01,Tweekappers XL,[835000],vrij_op_naam,newly_built,after_2020,"['overlooking_park', 'in_residential_district']",[],unknown,['renewable_energy'],"['ground_floor', 'single_storey']",single_family,double,155.0,,,/detail/koop/moerkapelle/huis-tweekappers-xl-0-ong/43512099/,['buy'],house,Zuid-Holland
False,,2024-05-29T00:00:01.5370000,52.04718399047852,4.589027404785156,[201],[0],['garden'],['east'],1.0,0.0,Zuidplas,Verspreide bebouwing Moerkapelle,Moerkapelle wijk 01,Tweekappers XL,[825000],vrij_op_naam,newly_built,after_2020,"['overlooking_park', 'in_residential_district']",[],unknown,['renewable_energy'],"['ground_floor', 'single_storey']",single_family,double,155.0,,,/detail/koop/moerkapelle/huis-tweekappers-xl-0-ong/43515920/,['buy'],house,Zuid-Holland
False,flat_with_porch,2024-06-12T03:00:03.2030000,51.91484069824219,4.2574143409729,[90],[0],['balcony'],[],3.0,2.0,Maassluis,Taanschuurpolder,Wijk 01 Taanschuurpolder,Toren 2 - rechter appartement,[462500],vrij_op_naam,newly_built,after_2020,"['on_quiet_road', 'in_residential_district', 'unobstructed_view']",[],A+++,['renewable_energy'],"['lift', 'single_storey']",,,,,,/detail/koop/maassluis/appartement-toren-2-rechter-appartement-0-ong/43524937/,['buy'],apartment,Zuid-Holland
False,flat_with_porch,2024-06-12T03:00:03.2030000,51.91487121582031,4.257318019866943,[90],[0],['balcony'],[],3.0,2.0,Maassluis,Taanschuurpolder,Wijk 01 Taanschuurpolder,Toren 2 - rechter appartement,[457500],vrij_op_naam,newly_built,after_2020,"['on_quiet_road', 'in_residential_district', 'unobstructed_view']",[],A+++,['renewable_energy'],"['lift', 'single_storey']",,,,,,/detail/koop/maassluis/appartement-toren-2-rechter-appartement-0-ong/43524935/,['buy'],apartment,Zuid-Holland
False,flat_with_porch,2024-06-12T03:00:03.2030000,51.91482162475586,4.257457256317139,[90],[0],['balcony'],[],3.0,2.0,Maassluis,Taanschuurpolder,Wijk 01 Taanschuurpolder,Toren 2 - rechter appartement,[460000],vrij_op_naam,newly_built,after_2020,"['on_quiet_road', 'in_residential_district', 'unobstructed_view']",[],A+++,['renewable_energy'],"['lift', 'single_storey']",,,,,,/detail/koop/maassluis/appartement-toren-2-rechter-appartement-0-ong/43524922/,['buy'],apartment,Zuid-Holland
False,flat_with_porch,2024-06-12T03:00:03.2030000,51.91490936279297,4.257280349731445,[90],[0],['balcony'],[],3.0,2.0,Maassluis,Taanschuurpolder,Wijk 01 Taanschuurpolder,Toren 2 - rechter appartement,[452500],vrij_op_naam,newly_built,after_2020,"['on_quiet_road', 'in_residential_district', 'unobstructed_view']",[],A+++,['renewable_energy'],"['lift', 'single_storey']",,,,,,/detail/koop/maassluis/appartement-toren-2-rechter-appartement-0-ong/43524921/,['buy'],apartment,Zuid-Holland
